row,indicator,category,importance_Hold,signed_Hold,rank_Hold,importance_Buy,signed_Buy,rank_Buy,importance_Sell,signed_Sell,rank_Sell
22,AROONOSC,momentum,0.016997911,-0.0024304339,23,0.015588857,-0.0053410875,26,0.008674987,-0.0051276633,49
23,BOP,momentum,0.008911974,-0.0012684616,53,0.008040628,-0.0034166006,54,0.008182413,-0.004485204,54
24,CCI,momentum,0.018205266,0.00078091497,19,0.01695567,0.013691653,21,0.016365664,0.011314367,19
25,CMO,momentum,0.013196945,-0.0007278839,36,0.007926769,-0.0005340085,57,0.021425249,0.0139982095,10
26,DX,momentum,0.021278482,0.0077139917,10,0.008429622,0.0008866761,52,0.010294208,-0.00073787285,42
27,FASTD,momentum,0.011497479,0.0031663624,42,0.01205618,-0.005270042,39,0.011211964,0.0064895875,40
28,FASTDRSI,momentum,0.008601435,-0.0014581545,54,0.006901879,0.00058106176,63,0.006890551,0.0010955185,64
29,FASTK,momentum,0.016766358,-0.00078986346,24,0.014621902,0.011767805,28,0.009138085,0.0047352742,45
30,FASTKRSI,momentum,0.010091573,-0.0015543516,46,0.0065927403,-0.003804082,64,0.0074889413,0.0017823545,59
31,MACD,momentum,0.007763103,-0.0018961892,57,0.022924684,0.017321283,13,0.0227438,0.0034714877,9
32,MACDEXT,momentum,0.011671191,-0.0008056179,41,0.00923712,-0.0030885239,49,0.020537611,0.010129763,11
33,MACDFIX,momentum,0.01822437,-0.0030696862,18,0.028226834,-0.012445618,6,0.014260002,-0.002313285,26
34,MFI,momentum,0.019849412,0.0025036999,14,0.018702192,-0.0134603465,19,0.016501568,-0.004305151,15
35,MINUS_DI,momentum,0.026225623,-0.00026006307,5,0.023706416,0.009263892,10,0.0122918505,0.0077007418,36
36,MINUS_DM,momentum,0.015455924,0.0017835959,27,0.037696186,0.037384756,2,0.044670846,0.020584652,2
37,MOM,momentum,0.015310816,-0.00068608153,29,0.023901403,0.014977266,8,0.023449648,0.010332415,8
38,PLUS_DI,momentum,0.013519813,-0.0003962837,31,0.004979359,-0.002145168,65,0.015058626,0.0005688829,25
39,PLUS_DM,momentum,0.04902802,0.023660067,1,0.030996984,0.020837693,5,0.040348962,0.0110038025,3
40,PPO,momentum,0.00912181,0.0008438596,51,0.019251851,-0.007056484,18,0.019033177,0.012806405,12
41,ROC,momentum,0.009100193,-0.00027049147,52,0.012523552,0.009537811,32,0.012404916,0.004811932,35
42,ROCP,momentum,0.017781792,0.0040141507,21,0.027773434,0.018066987,7,0.015898453,0.007346251,21
43,ROCR,momentum,0.0074583455,-0.00072272326,62,0.014061902,-0.006150323,29,0.00860487,0.0021790548,50
44,ROCR100,momentum,0.0067416704,-0.000270198,65,0.012364714,0.0099701295,35,0.013138726,0.0017455278,31
45,RSI,momentum,0.022706268,-0.0056985314,8,0.008963909,-0.004989221,50,0.019019265,-0.010276262,13
46,SLOWD,momentum,0.015588699,-0.0056832833,26,0.012206751,-0.009426374,37,0.0054546595,-0.0011036843,65
47,SLOWK,momentum,0.020422196,-0.0022530567,12,0.023128612,-0.021437686,12,0.012785967,-0.0067881965,33
48,TRIX,momentum,0.020447206,-0.006618761,11,0.031225696,0.0007054883,4,0.0133617725,-0.009240334,29
49,ULTOSC,momentum,0.013377603,-0.0026568272,33,0.008707695,-0.0045996653,51,0.012434282,-0.009435483,34
50,WILLR,momentum,0.023632653,0.003030327,6,0.016671877,0.014617051,22,0.015952803,0.012377873,20
51,BBANDSL,overlap,0.0127827125,0.004721251,38,0.008019905,0.00108711,56,0.031821184,0.025794614,7
52,BBANDSM,overlap,0.018337496,0.005886744,17,0.013354228,0.0066814036,30,0.016376672,0.013083035,18
53,BBANDSU,overlap,0.013987115,-0.0075554936,30,0.019785173,-0.0032135723,16,0.016446192,-0.0005816171,16
54,DEMA,overlap,0.007932833,-0.00036778243,56,0.0074834703,-0.001064649,60,0.0072546643,0.00237425,61
55,EMA,overlap,0.020373896,-0.0058836387,13,0.023827482,-0.014856871,9,0.013532621,-0.0006522956,28
56,HT_TRENDLINE,overlap,0.009704588,-0.005075553,48,0.011894209,0.0063539846,40,0.01190722,0.008453995,37
57,KAMA,overlap,0.010916904,-0.0022833962,43,0.014739427,-0.0074089663,27,0.01639457,-0.0054041403,17
58,MA,overlap,0.012300378,0.0049941665,40,0.0077876863,0.004000864,58,0.011603868,0.0008630257,39
59,MIDPOINT,overlap,0.013343573,0.0057871044,34,0.012116137,0.00616486,38,0.007746633,0.0027434179,57
60,MIDPRICE,overlap,0.019585501,0.00872455,15,0.022372246,0.0134948585,14,0.015594517,0.00143382,23
61,SMA,overlap,0.015344341,0.004134863,28,0.016991036,0.009056242,20,0.008751768,0.004091338,48
62,TEMA,overlap,0.00762692,-0.0023509415,60,0.008156044,0.0042260992,53,0.008374332,0.000610907,52
63,TRIMA,overlap,0.017867478,-0.008233823,20,0.015824407,-0.011635173,24,0.015800681,0.0025932707,22
64,WMA,overlap,0.0098681785,-0.0049186423,47,0.007276101,0.003817564,61,0.013353395,0.0019136249,30
