row,indicator,category,importance_Hold,signed_Hold,rank_Hold,importance_Buy,signed_Buy,rank_Buy,importance_Sell,signed_Sell,rank_Sell
40,PPO,momentum,0.00924214,-0.0005724167,50,0.019548368,-0.0076290043,16,0.01957912,0.0142955445,12
41,ROC,momentum,0.0101451995,-0.0013269177,46,0.012460863,0.009580285,37,0.012265194,0.005172352,38
42,ROCP,momentum,0.021643272,0.00078118406,12,0.0275216,0.018364692,7,0.016349658,0.006971058,21
43,ROCR,momentum,0.009088697,-0.0016913855,53,0.014104494,-0.006116172,29,0.008472976,0.0013071531,51
44,ROCR100,momentum,0.006896726,-0.00049054157,65,0.012661008,0.01050466,33,0.013486968,0.0026891916,32
45,RSI,momentum,0.023621676,-0.0020936613,6,0.009196132,-0.0048609003,49,0.018788792,-0.009068841,13
46,SLOWD,momentum,0.014875805,-0.002320299,28,0.012601524,-0.009812117,34,0.0054992316,-0.00055564387,65
47,SLOWK,momentum,0.021543004,0.0022651553,13,0.023885325,-0.022114942,10,0.012771983,-0.0064063934,34
48,TRIX,momentum,0.022754999,-0.0040309685,8,0.031595368,0.0016073672,4,0.0135461055,-0.009223516,29
49,ULTOSC,momentum,0.012497582,-0.000352736,38,0.00869826,-0.004647744,51,0.0127601065,-0.009603579,35
50,WILLR,momentum,0.02359789,-0.001943072,7,0.017311132,0.015071588,21,0.015956707,0.011783819,23
51,BBANDSL,overlap,0.012047731,0.002271839,40,0.007920738,0.0011232026,55,0.0314085,0.025464632,7
52,BBANDSM,overlap,0.018499495,0.0011314958,21,0.01310037,0.0066884304,31,0.016878191,0.01390262,17
53,BBANDSU,overlap,0.010865897,-0.0028267894,41,0.01943633,-0.0017173468,18,0.016622918,-0.0012747468,20
54,DEMA,overlap,0.0077156886,-0.00030520558,59,0.007148043,-0.0006832891,61,0.007347444,0.0022193736,63
55,EMA,overlap,0.022753637,-0.0034448395,9,0.023702573,-0.015138843,11,0.014304928,7.398872e-05,27
56,HT_TRENDLINE,overlap,0.009158944,-0.003909271,51,0.011738818,0.0061774175,40,0.012433506,0.009639589,37
57,KAMA,overlap,0.010773612,-0.0020935447,44,0.014836815,-0.008051252,27,0.017238885,-0.0072157895,16
58,MA,overlap,0.012848879,0.0028223007,36,0.0077723074,0.0042726784,57,0.011542605,0.0002716937,39
59,MIDPOINT,overlap,0.013938102,0.0030844535,30,0.012132739,0.0060341763,38,0.0074873674,0.0022342026,58
60,MIDPRICE,overlap,0.021158833,0.005895027,14,0.022539146,0.014323602,14,0.016134532,0.00087751145,22
61,SMA,overlap,0.015080598,0.0010523931,27,0.01659506,0.008497717,22,0.008987533,0.004334847,47
62,TEMA,overlap,0.0076144137,-0.0027579186,61,0.007982102,0.004303242,54,0.008223203,0.0008106782,53
63,TRIMA,overlap,0.01839583,-0.0049609644,23,0.015708817,-0.011484391,25,0.016738266,0.003420871,19
64,WMA,overlap,0.00953138,-0.003679909,49,0.0070790793,0.003614555,62,0.013808767,0.0024943312,28
